Game_ID,Game_Spec_ID,Genre,Prev_Price,Cur_Price
10480,19480,Role-Playing,50.15,31.38
10481,19481,Shooter,51.13,39.72
10482,19482,Fighting,40.79,3.09
10483,19483,Sports,31.95,3.89
10484,19484,Shooter,65.45,11.98
10485,19485,Sports,36.3,12.34
10486,19486,Simulation,64.26,24.7
10487,19487,Racing,41.83,18.74
10488,19488,Platform,32.32,20.96
10489,19489,Role-Playing,67.02,18.59
10490,19490,Action,44.43,8.11
10491,19491,Sports,46.39,26.08
10492,19492,Adventure,69.81,16.11
10493,19493,Action,48.33,2.33
10494,19494,Platform,40.15,14.85
10495,19495,Sports,31.28,14.09
10496,19496,Platform,55.3,23.38
10497,19497,Racing,47.02,24.58
10498,19498,Sports,44.89,28.21
10499,19499,Action,42.51,2.13
10500,19500,Fighting,31.29,23.65
10501,19501,Fighting,43.28,8.63
10502,19502,Racing,66.38,25.79
10503,19503,Misc,48.89,17.15
10504,19504,Action,63.08,10.58
10505,19505,Role-Playing,36.48,20.83
10506,19506,Puzzle,60.62,3.44
10507,19507,Sports,43.9,33.91
10508,19508,Action,64.76,29.83
10509,19509,Strategy,40.88,18.17
10510,19510,Adventure,47.32,12.76
10511,19511,Action,63.19,14.97
10512,19512,Action,65.15,29.13
10513,19513,Strategy,55.16,33.42
10514,19514,Simulation,40.07,16.13
10515,19515,Shooter,49.0,17.09
10516,19516,Simulation,52.43,11.18
10517,19517,Action,60.93,7.4
10518,19518,Action,31.93,16.73
10519,19519,Action,40.54,19.54
10520,19520,Fighting,31.34,5.67
10521,19521,Shooter,40.79,22.3
10522,19522,Adventure,49.64,21.79
10523,19523,Action,62.74,33.7
10524,19524,Puzzle,65.02,16.11
10525,19525,Fighting,40.59,19.15
10526,19526,Racing,48.92,20.49
10527,19527,Shooter,49.4,23.8
10528,19528,Misc,62.26,29.26
10529,19529,Fighting,40.4,3.46
10530,19530,Sports,40.42,3.06
10531,19531,Action,58.28,6.38
10532,19532,Sports,33.39,8.62
10533,19533,Platform,37.07,21.74
10534,19534,Role-Playing,63.53,28.96
10535,19535,Misc,47.2,24.52
10536,19536,Adventure,43.87,11.14
10537,19537,Puzzle,44.56,25.3
10538,19538,Sports,42.93,34.24
10539,19539,Role-Playing,54.89,21.54
10540,19540,Action,69.66,23.86
10541,19541,Action,67.67,5.45
10542,19542,Simulation,44.06,24.26
10543,19543,Strategy,47.22,11.3
10544,19544,Fighting,44.69,7.01
10545,19545,Adventure,68.79,8.37
10546,19546,Puzzle,67.88,3.72
10547,19547,Action,62.56,23.7
10548,19548,Fighting,45.56,5.17
10549,19549,Action,60.52,6.49
10550,19550,Puzzle,51.41,17.43
10551,19551,Strategy,40.85,21.46
10552,19552,Role-Playing,48.59,6.78
10553,19553,Action,40.23,28.52
10554,19554,Action,67.49,1.55
10555,19555,Platform,31.26,6.96
10556,19556,Racing,38.95,8.24
10557,19557,Role-Playing,56.58,9.01
10558,19558,Platform,60.19,3.66
10559,19559,Racing,63.56,38.0
10560,19560,Puzzle,37.4,2.96
10561,19561,Misc,43.96,17.37
10562,19562,Fighting,48.95,24.26
10563,19563,Role-Playing,58.92,16.66
10564,19564,Role-Playing,48.81,33.32
10565,19565,Adventure,49.33,7.01
10566,19566,Sports,40.01,26.77
10567,19567,Adventure,54.14,36.01
10568,19568,Shooter,44.65,1.35
10569,19569,Role-Playing,64.9,14.59
10570,19570,Puzzle,49.36,26.47
10571,19571,Fighting,50.72,35.74
10572,19572,Racing,56.73,25.72
10573,19573,Racing,47.57,30.79
10574,19574,Sports,52.44,2.39
10575,19575,Shooter,58.07,5.15
10576,19576,Strategy,38.18,19.34
10577,19577,Puzzle,65.06,7.14
10578,19578,Action,65.32,14.98
10579,19579,Sports,62.26,14.78
10580,19580,Shooter,33.34,17.76
10581,19581,Role-Playing,31.04,10.14
10582,19582,Misc,41.03,34.38
10583,19583,Platform,44.26,23.28
10584,19584,Shooter,65.08,25.52
10585,19585,Action,63.36,5.5
10586,19586,Action,42.8,26.97
10587,19587,Action,63.36,37.28
10588,19588,Adventure,62.42,30.85
10589,19589,Racing,47.76,14.66
10590,19590,Misc,32.38,9.04
10591,19591,Racing,43.79,15.55
10592,19592,Adventure,40.98,24.65
10593,19593,Action,40.13,19.15
10594,19594,Action,60.21,18.59
10595,19595,Platform,50.77,23.75
10596,19596,Adventure,69.7,19.23
10597,19597,Simulation,59.86,6.33
10598,19598,Role-Playing,45.43,9.48
10599,19599,Sports,56.67,26.35
10600,19600,Action,47.82,14.66
10601,19601,Shooter,60.01,30.51
10602,19602,Shooter,54.57,28.49
10603,19603,Strategy,69.03,18.26
10604,19604,Role-Playing,53.03,28.27
10605,19605,Action,43.01,2.08
10606,19606,Misc,59.24,36.0
10607,19607,Sports,41.57,35.09
10608,19608,Fighting,47.8,27.97
10609,19609,Racing,49.64,18.92
10610,19610,Puzzle,46.33,19.88
10611,19611,Adventure,50.01,16.76
10612,19612,Sports,45.96,17.82
10613,19613,Misc,52.76,16.15
10614,19614,Racing,53.41,8.45
10615,19615,Misc,54.49,16.26
10616,19616,Fighting,53.23,30.86
10617,19617,Role-Playing,56.17,31.4
10618,19618,Adventure,43.97,20.64
10619,19619,Racing,46.73,18.32
10620,19620,Adventure,45.55,11.4
10621,19621,Role-Playing,57.52,31.86
10622,19622,Platform,45.33,17.16
10623,19623,Puzzle,63.3,19.5
10624,19624,Simulation,34.75,15.17
10625,19625,Action,60.18,14.0
10626,19626,Platform,56.68,20.43
10627,19627,Action,56.85,1.2
10628,19628,Platform,42.64,3.55
10629,19629,Strategy,56.1,1.57
10630,19630,Sports,36.95,13.11
10631,19631,Fighting,36.59,13.75
10632,19632,Action,51.91,29.45
10633,19633,Misc,65.8,38.4
10634,19634,Simulation,59.59,12.91
10635,19635,Action,44.32,35.87
10636,19636,Simulation,56.24,15.55
10637,19637,Action,58.76,8.75
10638,19638,Misc,66.25,32.22
10639,19639,Sports,39.23,19.55
10640,19640,Platform,38.26,28.26
10641,19641,Platform,36.65,19.6
10642,19642,Simulation,44.76,29.12
10643,19643,Role-Playing,60.49,20.56
10644,19644,Puzzle,54.03,12.44
10645,19645,Sports,38.24,20.54
10646,19646,Puzzle,47.34,30.92
10647,19647,Platform,53.94,11.82
10648,19648,Action,68.88,30.28
10649,19649,Role-Playing,64.6,39.26
10650,19650,Sports,56.12,16.35
10651,19651,Racing,57.5,1.76
10652,19652,Racing,56.31,12.38
10653,19653,Sports,44.21,15.09
10654,19654,Strategy,68.45,21.6
10655,19655,Racing,55.74,30.29
10656,19656,Action,59.78,39.78
10657,19657,Fighting,55.5,33.48
10658,19658,Role-Playing,65.6,7.26
10659,19659,Racing,58.48,2.29
10660,19660,Action,61.25,11.48
10661,19661,Sports,36.45,4.34
10662,19662,Platform,48.82,18.5
10663,19663,Racing,32.7,20.29
10664,19664,Role-Playing,46.08,5.11
10665,19665,Strategy,60.71,36.15
10666,19666,Racing,30.39,6.75
10667,19667,Platform,57.93,29.77
10668,19668,Misc,61.37,26.09
10669,19669,Shooter,43.24,15.68
10670,19670,Misc,63.23,19.37
10671,19671,Action,40.57,9.4
10672,19672,Racing,47.89,20.15
10673,19673,Strategy,64.79,10.79
10674,19674,Strategy,67.14,10.4
10675,19675,Misc,32.01,29.34
10676,19676,Sports,48.35,10.85
10677,19677,Puzzle,67.99,23.96
10678,19678,Role-Playing,69.01,17.68
10679,19679,Adventure,61.96,28.14
10680,19680,Racing,45.67,33.14
10681,19681,Misc,46.65,19.94
10682,19682,Misc,54.17,15.75
10683,19683,Sports,43.72,1.49
10684,19684,Misc,40.24,10.77
10685,19685,Role-Playing,49.74,19.6
10686,19686,Sports,58.53,17.63
10687,19687,Role-Playing,59.18,6.11
10688,19688,Misc,60.08,19.65
10689,19689,Sports,45.54,25.15
10690,19690,Shooter,45.9,30.46
10691,19691,Platform,48.02,21.85
10692,19692,Fighting,48.94,7.09
10693,19693,Sports,66.91,24.29
10694,19694,Sports,31.41,22.09
10695,19695,Platform,38.51,22.4
10696,19696,Sports,36.96,22.21
10697,19697,Action,43.45,30.59
10698,19698,Racing,40.92,14.59
10699,19699,Misc,47.19,17.33
10700,19700,Platform,57.89,13.67
10701,19701,Misc,55.11,36.18
10702,19702,Shooter,56.15,30.53
10703,19703,Racing,38.39,16.62
10704,19704,Action,48.02,8.86
10705,19705,Sports,33.15,28.89
10706,19706,Shooter,40.48,24.27
10707,19707,Sports,39.99,9.01
10708,19708,Shooter,60.38,3.12
10709,19709,Adventure,65.07,37.69
10710,19710,Misc,53.1,16.71
10711,19711,Fighting,50.63,18.14
10712,19712,Action,60.81,32.9
10713,19713,Sports,54.98,37.62
10714,19714,Strategy,53.53,10.82
10715,19715,Sports,40.64,20.73
10716,19716,Racing,44.62,3.03
10717,19717,Misc,41.96,27.12
10718,19718,Fighting,46.95,15.31
10719,19719,Action,52.23,3.9
10720,19720,Fighting,49.37,29.58
10721,19721,Simulation,65.49,37.56
10722,19722,Simulation,44.14,2.96
10723,19723,Role-Playing,46.91,5.72
10724,19724,Action,65.07,38.13
10725,19725,Puzzle,47.39,20.9
10726,19726,Sports,33.12,5.64
10727,19727,Shooter,60.48,37.56
10728,19728,Role-Playing,63.76,12.02
10729,19729,Sports,62.15,28.34
10730,19730,Adventure,64.89,28.1
10731,19731,Racing,40.04,6.31
10732,19732,Shooter,66.6,36.09
10733,19733,Fighting,31.0,7.5
10734,19734,Shooter,66.9,2.53
10735,19735,Sports,60.79,16.01
10736,19736,Puzzle,67.03,39.83
10737,19737,Action,40.09,35.82
10738,19738,Fighting,49.34,4.25
10739,19739,Strategy,42.79,17.14
10740,19740,Action,49.1,27.21
10741,19741,Adventure,50.93,30.61
10742,19742,Shooter,65.12,36.12
10743,19743,Action,52.79,15.71
10744,19744,Shooter,42.7,20.32
10745,19745,Misc,55.66,34.22
10746,19746,Simulation,47.16,30.88
10747,19747,Racing,51.6,21.66
10748,19748,Sports,42.93,6.45
10749,19749,Action,60.55,33.09
10750,19750,Action,45.78,24.83
10751,19751,Racing,44.25,13.39
10752,19752,Fighting,36.99,18.12
10753,19753,Shooter,31.39,13.46
10754,19754,Adventure,47.47,1.67
10755,19755,Misc,49.03,37.59
10756,19756,Adventure,39.9,5.86
10757,19757,Action,42.42,17.22
10758,19758,Sports,66.95,31.68
10759,19759,Racing,62.91,19.5
10760,19760,Adventure,48.13,24.65
10761,19761,Action,43.58,26.29
10762,19762,Action,53.33,30.5
10763,19763,Role-Playing,61.4,25.32
10764,19764,Action,31.93,22.93
10765,19765,Adventure,45.78,9.32
10766,19766,Puzzle,45.01,22.02
10767,19767,Role-Playing,63.53,28.26
10768,19768,Action,62.75,26.85
10769,19769,Sports,54.51,29.17
10770,19770,Misc,48.71,7.27
10771,19771,Puzzle,66.0,19.86
10772,19772,Action,48.39,26.42
10773,19773,Action,51.57,31.18
10774,19774,Puzzle,48.97,24.57
10775,19775,Role-Playing,41.51,32.95
10776,19776,Action,67.12,29.99
10777,19777,Shooter,45.3,24.34
10778,19778,Sports,30.5,25.44
10779,19779,Action,41.18,7.77
10780,19780,Adventure,60.27,28.84
10781,19781,Role-Playing,34.65,21.96
10782,19782,Sports,37.49,12.24
10783,19783,Role-Playing,48.66,29.79
10784,19784,Platform,61.84,35.33
10785,19785,Racing,44.01,5.68
10786,19786,Action,66.03,23.08
10787,19787,Action,50.81,37.44
10788,19788,Adventure,32.42,1.4
10789,19789,Role-Playing,56.96,8.94
10790,19790,Misc,65.51,28.99
10791,19791,Simulation,41.08,28.52
10792,19792,Action,52.26,10.32
10793,19793,Adventure,56.74,33.91
10794,19794,Misc,67.3,8.7
10795,19795,Simulation,57.21,19.71
10796,19796,Adventure,65.32,28.98
10797,19797,Strategy,45.72,25.34
10798,19798,Misc,64.81,1.3
10799,19799,Role-Playing,47.78,1.81
10800,19800,Sports,62.92,18.13
10801,19801,Action,58.9,33.16
10802,19802,Sports,53.09,37.93
10803,19803,Fighting,34.23,24.36
10804,19804,Sports,47.95,22.02
10805,19805,Puzzle,69.64,25.38
10806,19806,Shooter,38.7,24.64
10807,19807,Role-Playing,60.26,13.0
10808,19808,Racing,32.29,4.05
10809,19809,Misc,63.53,11.04
10810,19810,Sports,61.24,28.32
10811,19811,Action,61.21,8.55
10812,19812,Action,34.28,12.19
10813,19813,Shooter,65.01,25.7
10814,19814,Racing,44.27,25.91
10815,19815,Adventure,40.75,36.26
10816,19816,Action,42.88,8.77
10817,19817,Fighting,36.01,21.45
10818,19818,Role-Playing,64.24,23.63
10819,19819,Misc,68.67,16.68
10820,19820,Sports,34.32,20.96
10821,19821,Racing,47.9,4.96
10822,19822,Strategy,30.16,29.36
10823,19823,Strategy,43.77,10.57
10824,19824,Strategy,48.06,20.53
10825,19825,Racing,33.39,20.46
10826,19826,Shooter,38.24,25.2
10827,19827,Racing,42.36,22.45
10828,19828,Racing,59.94,26.06
10829,19829,Misc,56.19,9.06
10830,19830,Misc,69.9,19.05
10831,19831,Platform,47.14,11.57
10832,19832,Sports,44.67,18.79
10833,19833,Puzzle,64.83,23.19
10834,19834,Sports,60.02,32.89
10835,19835,Fighting,42.3,7.68
10836,19836,Role-Playing,54.28,14.01
10837,19837,Action,37.25,18.76
10838,19838,Role-Playing,34.33,18.5
10839,19839,Adventure,35.76,24.33
10840,19840,Action,30.86,29.84
10841,19841,Role-Playing,48.19,30.53
10842,19842,Misc,54.59,4.55
10843,19843,Action,47.8,38.44
10844,19844,Sports,47.57,21.78
10845,19845,Shooter,41.1,12.26
10846,19846,Role-Playing,63.48,21.21
10847,19847,Sports,53.01,15.77
10848,19848,Misc,54.18,25.93
10849,19849,Misc,52.87,24.66
10850,19850,Simulation,58.72,25.64
10851,19851,Shooter,39.92,12.15
10852,19852,Fighting,51.95,18.56
10853,19853,Sports,63.09,18.62
10854,19854,Fighting,33.13,15.86
10855,19855,Sports,41.59,22.12
10856,19856,Racing,67.52,29.75
10857,19857,Action,54.55,19.27
10858,19858,Sports,50.0,39.05
10859,19859,Misc,48.66,21.79
10860,19860,Shooter,38.1,5.95
10861,19861,Fighting,30.83,20.81
10862,19862,Shooter,64.61,39.44
10863,19863,Sports,53.69,7.34
10864,19864,Adventure,68.31,38.11
10865,19865,Sports,57.61,11.99
10866,19866,Sports,34.78,9.11
10867,19867,Action,38.94,16.17
10868,19868,Adventure,47.06,8.18
10869,19869,Action,57.08,16.74
10870,19870,Misc,50.56,30.19
10871,19871,Role-Playing,48.45,24.72
10872,19872,Misc,44.6,23.8
10873,19873,Strategy,44.56,12.29
10874,19874,Puzzle,49.21,10.42
10875,19875,Action,42.92,38.65
10876,19876,Role-Playing,66.06,3.17
10877,19877,Action,54.94,26.23
10878,19878,Misc,66.56,36.86
10879,19879,Misc,61.11,14.18
10880,19880,Sports,43.83,32.67
10881,19881,Strategy,44.49,22.71
10882,19882,Shooter,40.6,21.23
10883,19883,Sports,38.23,28.55
10884,19884,Adventure,54.93,20.48
10885,19885,Sports,52.8,7.69
10886,19886,Action,68.31,7.38
10887,19887,Action,36.5,19.65
10888,19888,Misc,39.94,29.46
10889,19889,Action,62.79,31.66
10890,19890,Action,65.8,29.94
10891,19891,Racing,61.77,8.18
10892,19892,Racing,41.12,23.9
10893,19893,Adventure,57.87,14.99
10894,19894,Misc,51.06,26.76
10895,19895,Fighting,58.91,37.22
10896,19896,Role-Playing,63.27,1.16
10897,19897,Misc,51.89,35.3
10898,19898,Fighting,43.93,10.23
10899,19899,Shooter,39.91,19.96
10900,19900,Shooter,66.01,5.96
10901,19901,Action,37.33,17.34
10902,19902,Adventure,48.39,17.63
10903,19903,Action,45.68,11.98
10904,19904,Sports,63.62,35.2
10905,19905,Role-Playing,50.66,38.97
10906,19906,Sports,49.09,2.36
10907,19907,Action,43.47,27.58
10908,19908,Action,61.14,23.4
10909,19909,Misc,67.87,27.82
10910,19910,Racing,41.96,3.44
10911,19911,Shooter,65.33,25.21
10912,19912,Simulation,66.62,12.07
10913,19913,Puzzle,53.81,12.19
10914,19914,Action,47.87,31.35
10915,19915,Action,62.33,23.27
10916,19916,Action,47.94,21.33
10917,19917,Strategy,48.63,26.14
10918,19918,Puzzle,47.25,15.97
10919,19919,Sports,55.49,5.24
10920,19920,Misc,64.97,6.13
10921,19921,Sports,66.56,36.92
10922,19922,Racing,68.48,34.63
10923,19923,Sports,62.13,35.18
10924,19924,Action,45.38,6.8
10925,19925,Simulation,52.08,26.61
10926,19926,Sports,49.21,10.9
10927,19927,Shooter,30.58,6.62
10928,19928,Shooter,61.33,5.06
10929,19929,Action,63.82,22.88
10930,19930,Platform,68.46,34.32
10931,19931,Adventure,64.71,6.14
10932,19932,Shooter,35.64,21.65
10933,19933,Misc,58.44,32.14
10934,19934,Sports,59.75,19.57
10935,19935,Sports,49.5,21.7
10936,19936,Action,40.01,28.35
10937,19937,Shooter,38.95,19.31
10938,19938,Adventure,64.41,26.44
10939,19939,Shooter,68.14,26.29
10940,19940,Adventure,46.93,20.9
10941,19941,Fighting,43.64,21.87
10942,19942,Fighting,46.71,27.27
10943,19943,Puzzle,62.37,32.31
10944,19944,Simulation,60.92,4.5
10945,19945,Sports,57.74,24.2
10946,19946,Action,32.48,21.57
10947,19947,Misc,62.06,38.13
10948,19948,Simulation,69.0,25.51
10949,19949,Strategy,35.09,9.2
10950,19950,Sports,44.36,23.99
10951,19951,Action,44.5,32.05
10952,19952,Adventure,64.34,21.23
10953,19953,Platform,41.34,6.43
10954,19954,Adventure,41.22,6.16
10955,19955,Role-Playing,45.43,19.83
10956,19956,Fighting,58.49,26.71
10957,19957,Sports,64.76,32.86
10958,19958,Misc,56.67,9.46
10959,19959,Misc,42.96,22.82
10960,19960,Strategy,61.11,19.88
10961,19961,Simulation,46.26,13.8
10962,19962,Misc,56.89,17.87
10963,19963,Adventure,54.28,6.83
10964,19964,Platform,31.33,16.84
10965,19965,Platform,45.2,2.1
10966,19966,Adventure,44.3,19.16
10967,19967,Fighting,42.88,20.95
10968,19968,Racing,37.44,22.01
10969,19969,Action,47.86,37.77
10970,19970,Action,62.56,25.86
10971,19971,Adventure,61.59,8.43
10972,19972,Shooter,33.82,25.39
10973,19973,Sports,40.14,20.56
10974,19974,Shooter,62.23,26.93
10975,19975,Racing,61.79,39.47
10976,19976,Action,41.26,4.54
10977,19977,Strategy,32.0,14.86
10978,19978,Simulation,60.12,24.42
10979,19979,Misc,62.68,19.91
10980,19980,Platform,42.8,36.79
10981,19981,Action,46.13,3.41
10982,19982,Racing,53.13,13.18
10983,19983,Action,56.9,31.43
10984,19984,Action,66.72,23.4
10985,19985,Adventure,41.15,19.15
10986,19986,Misc,63.31,33.55
10987,19987,Fighting,54.94,23.36
10988,19988,Sports,39.7,28.53
10989,19989,Role-Playing,66.64,10.43
10990,19990,Action,43.26,21.57
10991,19991,Adventure,45.31,9.11
10992,19992,Platform,47.46,12.43
10993,19993,Shooter,31.44,25.63
10994,19994,Adventure,41.88,6.14
10995,19995,Strategy,45.77,29.82
10996,19996,Misc,41.31,27.15
10997,19997,Misc,57.18,23.47
10998,19998,Sports,58.2,5.91
10999,19999,Racing,44.65,5.64
11000,20000,Action,60.44,34.71
11001,20001,Sports,60.1,8.23
11002,20002,Action,67.16,36.74
11003,20003,Action,47.51,28.35
11004,20004,Platform,60.63,4.73
11005,20005,Role-Playing,57.32,18.96
11006,20006,Sports,36.84,21.81
11007,20007,Role-Playing,63.34,17.58
11008,20008,Action,57.9,19.91
11009,20009,Action,30.18,3.14
11010,20010,Action,59.98,39.9
11011,20011,Misc,44.0,15.64
11012,20012,Adventure,62.41,3.86
11013,20013,Misc,68.07,17.33
11014,20014,Misc,55.03,17.42
11015,20015,Racing,51.22,26.53
11016,20016,Shooter,32.75,18.88
11017,20017,Simulation,34.75,5.92
11018,20018,Role-Playing,55.72,4.66
11019,20019,Misc,54.35,36.94
11020,20020,Action,52.8,35.07
11021,20021,Action,51.95,14.54
11022,20022,Puzzle,40.27,9.09
11023,20023,Action,56.3,24.83
11024,20024,Simulation,53.3,30.22
11025,20025,Shooter,43.01,8.83
11026,20026,Simulation,41.98,34.32
11027,20027,Action,63.11,13.99
11028,20028,Racing,48.39,29.17
11029,20029,Misc,51.93,38.72
11030,20030,Fighting,36.58,24.66
11031,20031,Adventure,44.97,9.95
11032,20032,Action,44.92,6.92
11033,20033,Sports,42.49,20.35
11034,20034,Platform,35.37,28.32
11035,20035,Simulation,34.99,14.68
11036,20036,Platform,48.33,14.56
11037,20037,Racing,39.76,4.57
11038,20038,Action,46.5,13.18
11039,20039,Racing,44.1,25.55
11040,20040,Action,38.86,9.55
11041,20041,Action,47.92,24.55
11042,20042,Misc,42.78,13.75
11043,20043,Adventure,55.34,12.44
11044,20044,Fighting,56.92,31.54
11045,20045,Action,44.08,2.15
11046,20046,Fighting,45.84,9.54
11047,20047,Shooter,49.3,14.79
11048,20048,Role-Playing,52.46,19.24
11049,20049,Action,56.32,33.53
11050,20050,Simulation,32.29,14.76
11051,20051,Adventure,48.35,26.44
11052,20052,Role-Playing,47.87,6.06
11053,20053,Action,67.52,29.48
11054,20054,Sports,46.44,20.06
11055,20055,Adventure,69.47,9.09
11056,20056,Sports,42.42,37.96
11057,20057,Puzzle,30.35,5.59
11058,20058,Platform,48.12,6.33
11059,20059,Action,66.31,33.55
11060,20060,Adventure,50.55,20.87
11061,20061,Action,34.87,18.8
11062,20062,Action,62.4,18.39
11063,20063,Shooter,58.56,28.53
11064,20064,Misc,46.29,5.84
11065,20065,Adventure,32.37,22.85
11066,20066,Action,40.84,15.97
11067,20067,Racing,56.41,3.04
11068,20068,Misc,42.56,17.45
11069,20069,Action,69.04,20.98
11070,20070,Sports,32.88,23.41
11071,20071,Sports,42.35,24.22
11072,20072,Fighting,45.02,3.12
11073,20073,Racing,40.77,11.25
11074,20074,Racing,34.58,2.21
11075,20075,Action,64.74,9.6
11076,20076,Sports,31.07,2.52
11077,20077,Puzzle,46.64,34.34
11078,20078,Adventure,60.18,35.62
11079,20079,Simulation,50.18,2.69
11080,20080,Platform,58.86,32.32
11081,20081,Fighting,49.55,11.53
11082,20082,Role-Playing,35.5,23.05
11083,20083,Platform,69.24,14.29
11084,20084,Action,68.16,38.73
11085,20085,Role-Playing,68.74,30.6
11086,20086,Action,35.66,1.14
11087,20087,Sports,46.85,22.35
11088,20088,Fighting,49.85,20.75
11089,20089,Simulation,62.3,11.21
11090,20090,Action,51.04,24.1
11091,20091,Puzzle,62.62,10.0
11092,20092,Adventure,65.0,1.49
11093,20093,Action,53.79,30.0
11094,20094,Platform,44.25,11.8
11095,20095,Strategy,42.33,1.75
11096,20096,Sports,61.28,10.67
11097,20097,Sports,30.59,9.02
11098,20098,Platform,31.27,4.3
11099,20099,Role-Playing,50.93,1.1
11100,20100,Action,59.35,27.99
11101,20101,Misc,34.09,10.12
11102,20102,Sports,62.37,20.48
11103,20103,Adventure,45.18,17.82
11104,20104,Sports,40.2,22.77
11105,20105,Racing,57.33,21.02
11106,20106,Action,40.47,21.02
11107,20107,Sports,60.43,34.73
11108,20108,Action,68.27,14.68
11109,20109,Platform,32.46,23.78
11110,20110,Misc,48.29,16.67
11111,20111,Sports,53.73,3.8
11112,20112,Action,47.37,5.24
11113,20113,Misc,67.49,21.83
11114,20114,Misc,68.9,39.04
11115,20115,Shooter,33.4,2.85
11116,20116,Misc,43.22,21.37
11117,20117,Misc,31.21,16.88
11118,20118,Shooter,45.16,14.74
11119,20119,Adventure,44.88,33.1
11120,20120,Role-Playing,63.55,30.77
11121,20121,Action,51.86,17.49
11122,20122,Action,51.12,12.59
11123,20123,Action,46.89,15.45
11124,20124,Racing,39.91,13.39
11125,20125,Role-Playing,35.47,20.62
11126,20126,Sports,63.82,16.51
11127,20127,Strategy,44.13,22.86
11128,20128,Racing,48.56,10.83
11129,20129,Action,57.87,22.7
11130,20130,Shooter,34.73,29.49
11131,20131,Misc,44.2,2.14
11132,20132,Puzzle,47.27,2.04
11133,20133,Racing,45.05,38.02
11134,20134,Puzzle,48.61,37.94
11135,20135,Action,52.07,21.48
11136,20136,Misc,61.05,11.25
11137,20137,Puzzle,57.79,16.6
11138,20138,Misc,63.26,3.1
11139,20139,Misc,45.02,10.61
11140,20140,Shooter,50.54,6.24
11141,20141,Strategy,39.54,25.32
11142,20142,Strategy,42.88,7.1
11143,20143,Action,53.09,4.1
11144,20144,Misc,62.07,20.54
11145,20145,Action,60.87,8.35
11146,20146,Simulation,45.82,7.94
11147,20147,Role-Playing,45.19,28.49
11148,20148,Sports,47.95,17.36
11149,20149,Action,62.06,15.94
11150,20150,Simulation,50.11,35.17
11151,20151,Puzzle,56.99,20.33
11152,20152,Misc,44.99,23.66
11153,20153,Action,52.99,25.68
11154,20154,Sports,34.18,11.84
11155,20155,Simulation,47.8,20.59
11156,20156,Action,54.11,9.8
11157,20157,Misc,46.44,2.23
11158,20158,Misc,43.89,9.24
11159,20159,Sports,53.26,23.67
11160,20160,Sports,69.11,8.26
11161,20161,Puzzle,40.1,1.98
11162,20162,Action,62.86,36.78
11163,20163,Action,59.81,22.6
11164,20164,Platform,58.37,38.25
11165,20165,Sports,40.77,2.42
11166,20166,Role-Playing,52.82,27.15
11167,20167,Adventure,60.85,17.03
11168,20168,Sports,42.34,4.98
11169,20169,Sports,50.34,23.35
11170,20170,Shooter,36.11,22.34
11171,20171,Puzzle,53.43,6.25
11172,20172,Fighting,60.29,31.84
11173,20173,Role-Playing,66.51,27.39
11174,20174,Adventure,49.65,35.58
11175,20175,Adventure,37.63,24.32
11176,20176,Action,64.53,10.0
11177,20177,Sports,52.32,25.96
11178,20178,Action,67.25,10.69
11179,20179,Shooter,37.01,28.82
11180,20180,Misc,64.62,37.34
11181,20181,Misc,40.68,13.33
11182,20182,Sports,47.94,31.05
11183,20183,Action,46.87,38.12
11184,20184,Adventure,38.97,29.1
11185,20185,Misc,63.97,2.79
11186,20186,Sports,44.72,38.57
11187,20187,Shooter,38.28,28.71
11188,20188,Adventure,33.77,15.21
11189,20189,Racing,43.08,20.77
11190,20190,Role-Playing,64.47,38.8
11191,20191,Adventure,68.2,40.0
11192,20192,Fighting,36.31,27.52
11193,20193,Strategy,49.61,21.53
11194,20194,Adventure,35.82,1.65
11195,20195,Fighting,57.01,3.92
11196,20196,Adventure,54.39,23.72
11197,20197,Racing,30.93,27.83
11198,20198,Role-Playing,43.18,10.54
11199,20199,Misc,54.5,10.23
11200,20200,Role-Playing,44.6,18.53
11201,20201,Misc,59.38,30.61
11202,20202,Action,40.82,38.83
11203,20203,Misc,53.22,15.48
11204,20204,Shooter,30.99,22.05
11205,20205,Fighting,58.85,32.22
11206,20206,Strategy,34.44,23.54
11207,20207,Action,40.89,29.33
11208,20208,Action,59.79,18.55
11209,20209,Sports,44.08,25.98
11210,20210,Simulation,65.3,20.64
11211,20211,Sports,69.86,24.11
11212,20212,Platform,49.37,2.21
11213,20213,Strategy,51.71,34.39
11214,20214,Action,52.62,17.88
11215,20215,Action,50.91,9.87
11216,20216,Shooter,51.24,35.81
11217,20217,Simulation,64.92,37.64
11218,20218,Shooter,45.77,26.92
11219,20219,Action,63.05,37.64
11220,20220,Role-Playing,56.08,1.08
11221,20221,Misc,42.57,17.75
11222,20222,Role-Playing,49.66,12.32
11223,20223,Simulation,62.85,5.56
11224,20224,Action,63.08,16.63
11225,20225,Sports,54.8,18.36
11226,20226,Fighting,66.11,33.29
11227,20227,Sports,57.8,35.65
11228,20228,Simulation,34.42,12.77
11229,20229,Sports,44.56,1.09
11230,20230,Adventure,47.63,7.13
11231,20231,Sports,62.39,25.1
11232,20232,Misc,49.71,27.88
11233,20233,Platform,41.72,11.5
11234,20234,Role-Playing,46.87,11.43
11235,20235,Sports,48.35,22.87
11236,20236,Sports,46.5,9.19
