Game_ID,Game_Name,Release_Year,Publisher_Name
9683,NBA 09: The Inside,2008.0,Sony Computer Entertainment
9684,Musashi: Samurai Legend,2005.0,Atari
9685,Saint Seiya: Soldiers' Soul,2015.0,Namco Bandai Games
9686,Terraria,2011.0,Unknown
9687,Castlevania: Lords of Shadow - Mirror of Fate,2013.0,Konami Digital Entertainment
9688,3rd Super Robot Wars Z: Tengoku-Hen,2015.0,Namco Bandai Games
9689,Fantasia: Music Evolved,2014.0,Disney Interactive Studios
9690,F1 2001,2001.0,Electronic Arts
9691,The Legend of Heroes: Trails of Cold Steel II,2014.0,Nippon Ichi Software
9692,Top Gun: Combat Zones,2002.0,Titus
9693,J-League Victory Goal,1995.0,Sega
9694,Bakugan Battle Brawlers: Defenders of the Core,2010.0,Activision
9695,Oreshika: Tainted Bloodlines,2014.0,Sony Computer Entertainment
9696,White Knight Chronicles: Origins,2011.0,Sony Computer Entertainment
9697,Return to PopoloCrois: A Story of Seasons Fairytale,2015.0,Marvelous Entertainment
9698,Spongebob Squarepants / Fairly Odd Parents Double Pack,2005.0,THQ
9699,History Civil War: Secret Missions,2008.0,Activision
9700,NHL 09,2008.0,Electronic Arts
9701,Mirror's Edge Catalyst,2016.0,Electronic Arts
9702,Derby Stallion 64,2001.0,Media Factory
9703,Doraemon 3: Nobi Dai no Machi SOS!,2000.0,Epoch
9704,Space Station Silicon Valley,1997.0,Take-Two Interactive
9705,Dark Rift,1997.0,Vic Tokai
9706,Tokyo Xanadu,2015.0,Nihon Falcom Corporation
9707,All-Star Baseball 2003,2002.0,Acclaim Entertainment
9708,Burger Island,2009.0,Destineer
9709,Petz: Dogz Talent Show,2009.0,Ubisoft
9710,T'ai Fu: Wrath of the Tiger,1998.0,Activision
9711,Rocky,2002.0,Rage Software
9712,Ford Racing 2,2003.0,Empire Interactive
9713,Odin Sphere: Leifthrasir,2016.0,Nippon Ichi Software
9714,Sam & Max: Season One,2008.0,JoWood Productions
9715,Virtua Tennis 4,2011.0,Sega
9716,Tetris Attack,1995.0,Nintendo
9717,Candace Kane's Candy Factory,2008.0,Destineer
9718,BloodRayne 2,2004.0,THQ
9719,Hot Wheels: Beat That!,2007.0,Activision
9720,Soldier of Fortune: Payback,2007.0,Activision
9721,Jaws Unleashed,2006.0,THQ
9722,Pro Yaky? Spirits 6,2009.0,Konami Digital Entertainment
9723,Star Trek: Voyager Elite Force,2001.0,Codemasters
9724,X-Men: The Official Game,2006.0,Activision
9725,Brain Boost: Gamma Wave,2005.0,505 Games
9726,Scarface: The World is Yours,2007.0,Vivendi Games
9727,Rock Band: Metal Track Pack,2009.0,MTV Games
9728,Chessmaster II,1998.0,Mindscape
9729,All-Star Baseball 2003,2002.0,Acclaim Entertainment
9730,Scooby-Doo! Mystery Mayhem,2004.0,THQ
9731,Winning Post 4,1999.0,Tecmo Koei
9732,Major League Baseball 2K13,2013.0,Take-Two Interactive
9733,DreamWorks Super Star Kartz,2011.0,Activision
9734,Pro Baseball Spirits 2015,2015.0,Konami Digital Entertainment
9735,187: Ride or Die,2005.0,Ubisoft
9736,Curious George,2006.0,Namco Bandai Games
9737,Armored Core: For Answer,2008.0,Ubisoft
9738,Geist,2005.0,Nintendo
9739,Cardinal Syn,1998.0,Sony Computer Entertainment
9740,Charm Girls Club: Pajama Party,2009.0,Electronic Arts
9741,Street Fighter Alpha 3,2002.0,Capcom
9742,The Wizard of Oz: Beyond The Yellow Brick Road,2008.0,D3Publisher
9743,Mobile Suit Gundam Side Story III: Sabakareshi Mono,1997.0,Namco Bandai Games
9744,Ridge Racer DS,2004.0,Namco Bandai Games
9745,Warriors Orochi 3,2014.0,Tecmo Koei
9746,Nancy Drew: The White Wolf of Icicle Creek,2008.0,Sega
9747,Super Street Fighter II,1993.0,Capcom
9748,Metal Gear Solid: Peace Walker HD Edition,2011.0,Konami Digital Entertainment
9749,Battle Stadium D.O.N,2006.0,Namco Bandai Games
9750,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,2000.0,Konami Digital Entertainment
9751,Brain Boost: Beta Wave,2005.0,505 Games
9752,Power Pro Kun Pocket 9,2006.0,Konami Digital Entertainment
9753,Rubik's World,2008.0,Game Factory
9754,Gallop & Ride!,2008.0,THQ
9755,Shenmue II,2001.0,Sega
9756,Major League Baseball 2K8,2008.0,Bethesda Softworks
9757,Capcom Classics Collection,2005.0,Capcom
9758,Fugitive Hunter: War on Terror,2003.0,Play It
9759,The Incredible Hulk: Ultimate Destruction,2005.0,Vivendi Games
9760,Prince of Persia: The Two Thrones,2005.0,Ubisoft
9761,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,2011.0,Banpresto
9762,Baseball Blast!,2009.0,Take-Two Interactive
9763,Pac-Man World 3,2005.0,Namco Bandai Games
9764,The Walking Dead: Season Two,2014.0,Telltale Games
9765,Harvest Moon: Hero of Leaf Valley,2009.0,Rising Star Games
9766,Phantasy Star Online Episode I & II,2003.0,Sega
9767,F1 2012,2012.0,Codemasters
9768,Rayman Raving Rabbids,2007.0,Ubisoft
9769,Kung-Fu: High Impact,2011.0,Black Bean Games
9770,SNK Arcade Classics Vol. 1,2008.0,Ignition Entertainment
9771,Darkstalkers Chronicle: The Chaos Tower,2004.0,Capcom
9772,NHL 2K10,2009.0,Take-Two Interactive
9773,Batman Begins,2005.0,Electronic Arts
9774,Toy Story Racer,2001.0,Activision
9775,Yakuza: Ishin,2014.0,Sega
9776,F1 2011,2011.0,Codemasters
9777,Disney's Donald Duck: Goin' Quackers,2000.0,Ubisoft
9778,Mobile Suit Gundam: Perfect One Year War,1997.0,Namco Bandai Games
9779,Galerians,1999.0,Crave Entertainment
9780,Crash: Twinsanity,2004.0,Vivendi Games
9781,DrumMania,2000.0,Konami Digital Entertainment
9782,Yu-Gi-Oh! Nightmare Troubadour (US sales),2005.0,Konami Digital Entertainment
9783,Code:Realize - Sousei no Himegimi,2014.0,Idea Factory
9784,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,2013.0,Nippon Columbia
9785,Deus Ex: Mankind Divided,2016.0,Square Enix
9786,Arena Football,2006.0,Electronic Arts
9787,Tamagotchi no Narikiri Channel,2009.0,Namco Bandai Games
9788,Power Pro Kun Pocket 1+2,2004.0,Konami Digital Entertainment
9789,Rayman Origins,2012.0,Ubisoft
9790,Thor: God of Thunder,2011.0,Sega
9791,Medal of Honor: Infiltrator,2003.0,Electronic Arts
9792,Risen 2: Dark Waters,2012.0,Deep Silver
9793,Blazing Dragons,1996.0,Crystal Dynamics
9794,Geometry Wars: Galaxies,2007.0,Vivendi Games
9795,Super Monkey Ball Deluxe,2005.0,Sega
9796,Shin Megami Tensei: Devil Summoner - Soul Hackers,1999.0,Atlus
9797,Shin Chan: ¡Aventuras de Cine!,2008.0,505 Games
9798,Alien: Isolation,2014.0,Sega
9799,High Velocity Bowling,2010.0,Sony Computer Entertainment
9800,Tamagotchi Collection,2011.0,Namco Bandai Games
9801,Pac-Man Party 3D,2011.0,Namco Bandai Games
9802,"NewU Fitness First Mind Body, Yoga & Pilates Workout",2010.0,Black Bean Games
9803,Backyard Sports: Sandlot Sluggers,2010.0,Atari
9804,Turbo Prop Racing,1997.0,Sony Computer Entertainment
9805,Barbie Superpack: Secret Agent / Groovy Games,2005.0,Vivendi Games
9806,Tom Clancy's Ghost Recon,2003.0,Ubisoft
9807,Dance Dance Revolution (North America),2001.0,Konami Digital Entertainment
9808,Bakugan Battle Brawlers: Defenders of the Core,2010.0,Activision
9809,Mad Dash Racing,2001.0,Eidos Interactive
9810,Dreamworks 2-in-1 Party Pack,2010.0,Activision
9811,Summon Night 5,2013.0,Namco Bandai Games
9812,MotoGP 2: Ultimate Racing Technology,2001.0,Sony Computer Entertainment
9813,Black * Rock Shooter: The Game,2011.0,Unknown
9814,Travel Games For Dummies,2008.0,Electronic Arts
9815,BMX XXX,2002.0,Acclaim Entertainment
9816,SafeCracker: The Ultimate Puzzle Adventure,2009.0,The Adventure Company
9817,Tiger Woods PGA Tour,2004.0,Electronic Arts
9818,Dragon Ball Z: Idainaru Dragon Ball Densetsu,1995.0,Namco Bandai Games
9819,Sonic Advance & Sonic Pinball Party Combo Pack,2005.0,Sega
9820,Boktai: The Sun is in Your Hand,2003.0,Konami Digital Entertainment
9821,Cars: Mater-National Championship,2007.0,THQ
9822,Making History: The Great War,2010.0,Namco Bandai Games
9823,Drawn to Life Collection,2010.0,THQ
9824,Guilty Gear X2 #Reload,2004.0,Zoo Digital Publishing
9825,Wizardry VII: Gadeia no Houshu,1995.0,Sony Computer Entertainment
9826,Dynasty Warriors 8: Xtreme Legends,2013.0,Tecmo Koei
9827,Moshi Monsters: Katsuma Unleashed,2013.0,Activision
9828,Elf: The Movie,2004.0,Crave Entertainment
9829,Metal Slug 7,2008.0,Ignition Entertainment
9830,MLB SlugFest 20-03,2002.0,Midway Games
9831,Tamagotchi no Appare! Niji Venture,2007.0,Namco Bandai Games
9832,Grabbed by the Ghoulies,2003.0,Microsoft Game Studios
9833,Ys: The Oath in Felghana,2010.0,Falcom Corporation
9834,Shadow Hearts: From The New World,2005.0,Ghostlight
9835,Mega Man Powered Up,2006.0,Capcom
9836,CSI: 3 Dimensions of Murder,2007.0,Ubisoft
9837,Barbarian,2002.0,Titus
9838,QuickSpot,2006.0,Namco Bandai Games
9839,Deception IV: Blood Ties,2014.0,Tecmo Koei
9840,Tennis no Oji-Sama: Aim at The Victory!,2002.0,Konami Digital Entertainment
9841,L.A. Rush,2005.0,Midway Games
9842,"Lunar 2: Eternal Blue(sales, but wrong system)",1994.0,Game Arts
9843,Where the Wild Things Are,2009.0,Warner Bros. Interactive Entertainment
9844,Pipe Dreams 3D,2001.0,Empire Interactive
9845,Derby Stallion Gold,2014.0,Kadokawa Shoten
9846,Adventure Time: Explore the Dungeon Because I Don't Know!,2013.0,D3Publisher
9847,Lost Dimension,2014.0,Nippon Ichi Software
9848,Fox Sports Golf '99,1997.0,Gremlin Interactive Ltd
9849,Jurassic: The Hunted,2009.0,Activision
9850,Power Rangers: Super Legends,2007.0,Disney Interactive Studios
9851,Sakura Wars GB,2000.0,Media Factory
9852,Shining Force CD,1994.0,Sega
9853,Rayman 3,2003.0,Ubisoft
9854,Fatal Frame,2001.0,Wanadoo
9855,The Fifth Element,1998.0,Sony Computer Entertainment
9856,Kung Fu Panda 2,2011.0,THQ
9857,Fast Food Panic,2010.0,Nobilis
9858,Diner Dash: Flo on the Go,2009.0,Zoo Games
9859,Adrenalin Misfits,2010.0,Konami Digital Entertainment
9860,Okaeri! Chibi-Robo! Happy Richie Oosouji,2009.0,Nintendo
9861,Wild ARMs 4,2005.0,505 Games
9862,Haunted House,2010.0,Atari
9863,Ratatouille,2007.0,THQ
9864,G.I. Joe: The Rise of Cobra,2009.0,Electronic Arts
9865,Casper: Spirit Dimensions,2001.0,TDK Mediactive
9866,Super Robot Taisen OG Saga: Endless Frontier (JP sales),2008.0,Namco Bandai Games
9867,Sengoku Musou 3 Empires,2011.0,Tecmo Koei
9868,Dream Pinball 3D,2008.0,SouthPeak Games
9869,Thunder Truck Rally,1997.0,Psygnosis
9870,Dishonored,2015.0,Bethesda Softworks
9871,Klonoa: Empire of Dreams,2001.0,Infogrames
9872,G.I. Joe: The Rise of Cobra,2009.0,Electronic Arts
9873,Dragon Age: Origins - Ultimate Edition,2010.0,Electronic Arts
9874,Balloon Pop,2009.0,UFO Interactive
9875,Disney Infinity 2.0: Marvel Super Heroes,2015.0,Disney Interactive Studios
9876,Iron & Blood,1996.0,Acclaim Entertainment
9877,Asphalt: Urban GT 2,2006.0,Ubisoft
9878,Pinball Hall of Fame: The Gottlieb Collection,2006.0,System 3 Arcade Software
9879,Second Sight,2004.0,Codemasters
9880,Spider-Man: Edge of Time,2011.0,Activision
9881,Monster House,2006.0,THQ
9882,Phantom Brave,2004.0,Tecmo Koei
9883,Just Cause,2006.0,Eidos Interactive
9884,ArmA II,2009.0,505 Games
9885,Championship Motocross 2001 featuring Ricky Carmichael,2001.0,THQ
9886,Kenka Banchou 5: Otoko no Housoku,2011.0,Spike
9887,Legend of the Guardians: The Owls of Ga'Hoole,2010.0,Warner Bros. Interactive Entertainment
9888,Doshin the Giant,2002.0,Nintendo
9889,Shrek 2 and Shark Tale 2-in-1 Pack,2005.0,Activision
9890,Star Ocean: Blue Sphere,2001.0,Enix Corporation
9891,Mojo!,2003.0,Mindscape
9892,Destroy All Humans! Big Willy Unleashed,2008.0,THQ
9893,Age of Empires: Collector's Edition,2000.0,Ubisoft
9894,Ford Racing Off Road,2008.0,Xplosiv
9895,Kamen Rider Ryuki,2002.0,Namco Bandai Games
9896,Front Mission Alternative,1997.0,SquareSoft
9897,World Championship Poker: Howard Lederer - All In,2006.0,505 Games
9898,FIFA Soccer 2005,2004.0,Electronic Arts
9899,Cave Story 3D,2011.0,Nippon Ichi Software
9900,The Orange Box,2007.0,Electronic Arts
9901,Super Dodgeball Brawlers,2008.0,Arc System Works
9902,Victorious Boxers: Revolution,2007.0,Ubisoft
9903,Record of Agarest War 2,2010.0,Compile Heart
9904,SBK 2011: FIM Superbike World Championship,2011.0,Black Bean Games
9905,Power Stone,1998.0,Eidos Interactive
9906,Jonny Moseley Mad Trix,2001.0,3DO
9907,Monster Lab,2008.0,Eidos Interactive
9908,Uta no * Prince-Sama: Repeat,2011.0,Broccoli
9909,Senran Kagura Burst: Guren no Sh?jo-tachi,2012.0,Marvelous Entertainment
9910,MTV Music Generator 3: This Is the Remix,2004.0,Codemasters
9911,Cake Mania 3,2009.0,Majesco Entertainment
9912,.hack//Link,2010.0,Namco Bandai Games
9913,Terminator 3: Rise of the Machines,2003.0,Atari
9914,Star Wars: Knights of the Old Republic,2003.0,LucasArts
9915,SSX On Tour,2005.0,Electronic Arts
9916,NCAA College Basketball 2K3,2002.0,Sega
9917,Class of Heroes,2008.0,Acquire
9918,Yogi Bear: The Video Game,2010.0,D3Publisher
9919,The Legend of Heroes II: Prophecy of the Moonlight Witch,2004.0,Namco Bandai Games
9920,Cranium Kabookii,2007.0,Ubisoft
9921,Hero's Saga Laevatein Tactics,2008.0,GungHo
9922,Doom,2001.0,Activision
9923,Gundam Breaker 2,2014.0,Namco Bandai Games
9924,TRINITY: Souls of Zill O'll,2010.0,Ubisoft Annecy
9925,Mary-Kate and Ashley: Winners Circle,2001.0,Acclaim Entertainment
9926,PaRappa The Rapper 2,2001.0,Sony Computer Entertainment
9927,Hexyz Force,2009.0,Atlus
9928,OutRun 2,2004.0,Sega
9929,Okami,2012.0,Capcom
9930,Marvel vs. Capcom 2: New Age of Heroes,2000.0,Virgin Interactive
9931,Hitman: Blood Money,2006.0,Eidos Interactive
9932,Soukaigi,1998.0,SquareSoft
9933,Naruto Shippuden: Ninja Destiny 3,2006.0,D3Publisher
9934,Xevious 3D/G+,1997.0,Sony Computer Entertainment
9935,Pipe Mania,2008.0,Empire Interactive
9936,Gretzky NHL 06,2005.0,Sony Computer Entertainment
9937,Shonen Jump's Shaman King: Master of Spirits,2004.0,Konami Digital Entertainment
9938,PANGYA: Fantasy Golf,2009.0,Takara Tomy
9939,NFL Blitz 20-03,2002.0,Midway Games
9940,Sumikko Gurashi: Omise Hajimerundesu,2015.0,Nippon Columbia
9941,Pirates: The Legend of Black Kat,2002.0,Electronic Arts
9942,Fur Fighters: Viggo's Revenge,2001.0,Acclaim Entertainment
9943,Krull,1982.0,Atari
9944,Yu-Gi-Oh! Monster Capture GB,2000.0,Konami Digital Entertainment
9945,Risen,2009.0,Deep Silver
9946,Top Spin 3,2008.0,D3Publisher
9947,Zapper: One Wicked Cricket!,2002.0,Infogrames
9948,The Da Vinci Code,2006.0,Take-Two Interactive
9949,Watch Dogs,2014.0,Ubisoft
9950,Mr. Driller: Drill Spirits,2004.0,Nintendo
9951,Arctic Tale,2007.0,Zoo Digital Publishing
9952,Scooby-Doo! Night of 100 Frights,2003.0,THQ
9953,MX vs. ATV Reflex,2009.0,THQ
9954,Anno 1701: Dawn of Discovery,2007.0,Touchstone
9955,Chicken Shoot,2007.0,Zoo Digital Publishing
9956,Dead to Rights,2002.0,Electronic Arts
9957,Sphinx and the Cursed Mummy,2003.0,THQ
9958,Cabela's Outdoor Adventures (2009),2009.0,Activision Value
9959,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,1998.0,Sunsoft
9960,Naruto RPG 2: Chidori vs Rasengan,2005.0,Tomy Corporation
9961,Destruction Derby Raw,2000.0,Sony Computer Entertainment
9962,Project V6,1998.0,General Entertainment
9963,Farming Simulator 2012,2012.0,Excalibur Publishing
9964,NFL Head Coach 09,2008.0,Electronic Arts
9965,World Tour Soccer 2003,2002.0,Sony Computer Entertainment
9966,Akiba's Trip,2011.0,Acquire
9967,Bravo Air Race,1997.0,THQ
9968,Onimusha Essentials,2008.0,Capcom
9969,Blazing Angels 2: Secret Missions of WWII,2007.0,Ubisoft
9970,Gundam: The Battle Master,1997.0,Namco Bandai Games
9971,Spyro: A Hero's Tail,2004.0,Vivendi Games
9972,¡Shin Chan Flipa en colores!,2007.0,505 Games
9973,Just Cause 3,2015.0,Square Enix
9974,Eternal Poison,2008.0,Banpresto
9975,Lord of the Rings: Tactics,2005.0,Electronic Arts
9976,X-Blades,2009.0,SouthPeak Games
9977,Gretzky NHL 06,2005.0,Sony Computer Entertainment
9978,Gungrave: Overdose,2004.0,Play It
9979,Kidou Senshi Gundam: Shin Gihren no Yabou,2011.0,Namco Bandai Games
9980,How to Train Your Dragon,2010.0,Activision
9981,Your Shape: Fitness Evolved 2013,2012.0,Ubisoft
9982,My Fitness Coach: Club,2011.0,Ubisoft
9983,NBA ShootOut 2002,2001.0,Sony Computer Entertainment
9984,SingStar Vol. 3,2008.0,Sony Computer Entertainment
9985,The Granstream Saga,1997.0,Sony Computer Entertainment
9986,Scene It? Bright Lights! Big Screen!,2009.0,Warner Bros. Interactive Entertainment
9987,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",2007.0,Nippon Ichi Software
9988,Micro Machines 64 Turbo,1999.0,Codemasters
9989,Bassmasters 2000,1999.0,THQ
9990,Baldur's Gate: Dark Alliance,2002.0,Virgin Interactive
9991,Bio FREAKS,1998.0,GT Interactive
9992,Eternal Eyes,1999.0,Sunsoft
9993,Injustice: Gods Among Us,2013.0,Warner Bros. Interactive Entertainment
9994,Fate/Unlimited Codes,2008.0,Capcom
9995,Atari's Greatest Hits: Volume 1,2010.0,Atari
9996,The Operative: No One Lives Forever,2002.0,Electronic Arts
9997,International Cricket 2010,2010.0,Codemasters
9998,Epidemic,1995.0,Sony Computer Entertainment
9999,Monster House,2006.0,THQ
10000,Dead or Alive 2,2000.0,Acclaim Entertainment
10001,Buck Fever,2009.0,Destineer
10002,NCAA Basketball Final Four 97,1997.0,Mindscape
10003,Ecco the Dolphin: Defender of the Future,2002.0,Sony Computer Entertainment
10004,Heroes over Europe,2009.0,Ubisoft
10005,The Bombing Islands,1997.0,Kemco
10006,Earth Defense Force 2: Invaders from Planet Space,2011.0,D3Publisher
10007,Monster Jam,2007.0,Activision
10008,Robots,2005.0,Vivendi Games
10009,Gyakuten Saiban 2,2002.0,Capcom
10010,Godzilla: Save the Earth,2004.0,Atari
10011,Skylanders Giants,2012.0,Activision
10012,Eragon,2006.0,Vivendi Games
10013,Micro Machines,2002.0,Atari
10014,Detective Barbie: The Mystery Cruise,1999.0,Mattel Interactive
10015,Jim Henson's the Muppets: On With the Show!,2003.0,TDK Mediactive
10016,Desire,1997.0,Imadio
10017,Valhalla Knights: Eldar Saga,2009.0,Rising Star Games
10018,Lips: I Love The 80s,2010.0,Microsoft Game Studios
10019,Monster Hunter Diary: Poka Poka Airou Village DX,2015.0,Capcom
10020,Frank Thomas Big Hurt Baseball,1996.0,Acclaim Entertainment
10021,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,2005.0,Disney Interactive Studios
10022,Power Pro Kun Pocket 8,2005.0,Konami Digital Entertainment
10023,Sid Meier's Pirates!,2005.0,Take-Two Interactive
10024,Enclave,2002.0,Swing! Entertainment
10025,Bottom of the 9th,1996.0,Konami Digital Entertainment
10026,Pro Yaky? Spirits 2014,2014.0,Konami Digital Entertainment
10027,Dino Crisis 3,2003.0,Capcom
10028,Syberia,2008.0,Mindscape
10029,Zoobles! Spring to Life!,2011.0,Activision
10030,NFL Blitz 20-03,2002.0,Midway Games
10031,The King of Fighters '94 (CD),1993.0,SNK
10032,The Walking Dead: Season Two,2014.0,Telltale Games
10033,Master Jin Jin's IQ Challenge,2006.0,505 Games
10034,The Darkness II,2012.0,Take-Two Interactive
10035,Create,2010.0,Electronic Arts
10036,Karaoke Revolution Glee: Volume 3,2011.0,Konami Digital Entertainment
10037,Barbie Explorer,2001.0,Unknown
10038,Rango: The Video Game,2011.0,Electronic Arts
10039,Disney's Chicken Little,2005.0,Disney Interactive Studios
10040,Power Gig: Rise of the SixString,2010.0,Unknown
10041,Transformers: Prime,2012.0,Activision
10042,Agile Warrior F-111X,1995.0,Virgin Interactive
10043,NCIS,2011.0,Ubisoft
10044,Jikkyou Powerful Pro Yakyuu Wii,2007.0,Konami Digital Entertainment
10045,Reality Fighters,2012.0,Sony Computer Entertainment
10046,Dynasty Warriors 7: Empires,2012.0,Ubisoft Annecy
10047,Cabela's African Safari,2006.0,Activision Value
10048,Ben 10 Galactic Racing,2011.0,D3Publisher
10049,College Hoops 2K8,2007.0,Take-Two Interactive
10050,Super Puzzle Fighter II Turbo,1996.0,Virgin Interactive
10051,Ninjatown,2008.0,SouthPeak Games
10052,Star Wars: Jedi Power Battles,2002.0,THQ
10053,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,2002.0,Namco Bandai Games
10054,Hard Rock Casino,2007.0,Oxygen Interactive
10055,Space Venus starring Morning Musume,2001.0,Sony Music Entertainment
10056,To Heart,1999.0,Aqua Plus
10057,Wild ARMs XF,2007.0,505 Games
10058,Doukyuusei,1995.0,NEC
10059,RockMan & Forte,1998.0,Capcom
10060,Persona 4: Arena Ultimax,2014.0,Atlus
10061,NBA 2K13,2012.0,Take-Two Interactive
10062,Science Papa,2009.0,Activision
10063,Yu-Gi-Oh! Nightmare Troubadour (JP sales),2005.0,Konami Digital Entertainment
10064,MySims Collection,2010.0,Electronic Arts
10065,Cities: Skylines,2015.0,Paradox Interactive
10066,Football Manager 2012,2011.0,Sega
10067,Ape Escape Academy (jp sales),2004.0,Sony Computer Entertainment
10068,FIFA 06 Soccer,2005.0,Electronic Arts
10069,Rayman Arena,2002.0,Ubisoft
10070,PaRappa The Rapper,2006.0,Sony Computer Entertainment
10071,4x4 EVO 2,2002.0,Vivendi Games
10072,X-Blades,2009.0,SouthPeak Games
10073,Pro Yakyuu Netsu Star 2006,2006.0,Namco Bandai Games
10074,The History Channel: Civil War - A Nation Divided,2006.0,Activision
10075,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,2010.0,Nippon Ichi Software
10076,Cyber Sled,1995.0,Sony Computer Entertainment
10077,Puyo Puyo!! 20th Anniversary,2011.0,Sega
10078,Famista Returns,2015.0,Namco Bandai Games
10079,Bust-A-Move Deluxe,2006.0,505 Games
10080,I Spy: Universe,2010.0,Scholastic Inc.
10081,Shining Soul,2002.0,Atari
10082,Littlest Pet Shop: Spring,2009.0,Electronic Arts
10083,The Amazing Race,2010.0,Ubisoft
10084,Alvin and the Chipmunks,2007.0,Brash Entertainment
10085,Far Cry: Primal,2016.0,Ubisoft
10086,Need for Speed Underground 2,2005.0,Electronic Arts
10087,Dead Rising 2,2010.0,Capcom
10088,Let's Cheer,2011.0,Take-Two Interactive
10089,Happy Feet,2006.0,Midway Games
10090,In the Hunt,1995.0,THQ
10091,Daytona USA Championship Circuit Edition,1995.0,Sega
10092,Major League Baseball 2K8,2008.0,Take-Two Interactive
10093,Marvel vs. Capcom 2: New Age of Heroes,2002.0,Capcom
10094,SNK vs. Capcom: The Match of the Millennium,2006.0,Sega
10095,BlazBlue: Chrono Phantasma Extend,2015.0,PQube
10096,Alone in the Dark: Inferno,2008.0,Atari
10097,Rogue Warrior,2009.0,Bethesda Softworks
10098,Singstar: Ultimate Party,2014.0,Sony Computer Entertainment Europe
10099,The X-Factor,2010.0,Deep Silver
10100,Fear Factor: Unleashed,2004.0,Hip Interactive
10101,Avatar: The Last Airbender - The Burning Earth,2007.0,THQ
10102,Vampire Moon: The Mystery of the Hidden Sun,2010.0,City Interactive
10103,Paws & Claws: Pet Vet 2,2007.0,THQ
10104,G.I. Joe: The Rise of Cobra,2009.0,Electronic Arts
10105,Football Manager 2014,2013.0,Sega
10106,BIT.TRIP SAGA,2011.0,Rising Star Games
10107,Touch My Katamari,2011.0,Namco Bandai Games
10108,MotoGP '06,2006.0,THQ
10109,Houshinengi,1998.0,Tecmo Koei
10110,7th Dragon,2009.0,Sega
10111,Pet Pals: Animal Doctor,2008.0,JoWood Productions
10112,LEGO Island Xtreme Stunts,2002.0,LEGO Media
10113,Cruise Ship Vacation Games,2009.0,Avanquest
10114,Yu-Gi-Oh! GX: Tag Force,2006.0,Konami Digital Entertainment
10115,Gourmet Chef: Cook Your Way to Fame,2008.0,Ubisoft
10116,Learn Math,2009.0,DreamCatcher Interactive
10117,Nitrobike,2008.0,Ubisoft
10118,Magnetica,2006.0,Nintendo
10119,World Soccer Winning Eleven 9 Bonus Pack,2006.0,Konami Digital Entertainment
10120,UEFA Euro 2004: Portugal,2004.0,Electronic Arts
10121,Hot Wheels: World Race,2003.0,THQ
10122,MLB 14: The Show,2014.0,Sony Computer Entertainment America
10123,Dragon Age Origins: Awakening,2010.0,Electronic Arts
10124,Scene It? Bright Lights! Big Screen!,2009.0,Warner Bros. Interactive Entertainment
10125,NBA Jam,2003.0,Acclaim Entertainment
10126,Shining Resonance,2014.0,Sega
10127,World Tour Soccer 2002,2001.0,Sony Computer Entertainment
10128,Interactive Sampler Disc 6,1997.0,Sony Computer Entertainment
10129,Let's Play Ballerina,2010.0,Deep Silver
10130,Wild Earth: African Safari,2008.0,Majesco Entertainment
10131,Apex,2003.0,Atari
10132,Kamen Rider Battle: Ganbaride,2010.0,Namco Bandai Games
10133,Tomb Raider: The Prophecy,2002.0,Ubisoft
10134,Vampire Night,2001.0,Sony Computer Entertainment
10135,Kororinpa: Marble Mania,2006.0,Nintendo
10136,Open Season,2006.0,Ubisoft
10137,Guilty Gear,1998.0,Virgin Interactive
10138,Battlefield: Hardline,2015.0,Electronic Arts
10139,Game Party: Champions,2012.0,Warner Bros. Interactive Entertainment
10140,Divinity II: The Dragon Knight Saga,2010.0,Focus Home Interactive
10141,World Championship Poker 2: Featuring Howard Lederer,2005.0,505 Games
10142,Mary-Kate and Ashley: Crush Course,2001.0,Acclaim Entertainment
10143,NHL Breakaway 98,1996.0,Acclaim Entertainment
10144,Top Shot Arcade,2011.0,Activision
10145,Imagine: Fashion Stylist,2010.0,Ubisoft
10146,Pro Evolution Soccer 2015,2014.0,Konami Digital Entertainment
10147,Red Orchestra 2: Heroes of Stalingrad,2011.0,Tripwire Interactive
10148,Tiger Woods PGA Tour 2005,2004.0,Electronic Arts
10149,Deepak Chopra's Leela,2011.0,THQ
10150,Tom Clancy's Ghost Recon,2010.0,Ubisoft
10151,007: Quantum of Solace,2008.0,Activision
10152,Salt Lake 2002,2002.0,Eidos Interactive
10153,ESPN MLB Baseball,2004.0,Sega
10154,NCIS,2011.0,Ubisoft
10155,Little League World Series Baseball 2009,2009.0,Activision
10156,Gladius,2003.0,Activision
10157,Legends of Wrestling,2002.0,Acclaim Entertainment
10158,Queen's Gate: Spiral Chaos,2011.0,Namco Bandai Games
10159,Nayuta no Kiseki,2012.0,Nihon Falcom Corporation
